InternalId;StatusName;LoadDate
703;New;2023-07-29 13:30:00.000
703;Handed to courier;2023-07-29 20:10:09.000
704;New;2023-07-26 09:00:00.000
704;Handed to courier;2023-07-26 20:19:55.000
704;In Progress;2023-07-28 05:53:09.000
704;Done;2023-07-27 23:44:31.000
705;New;2023-07-25 13:30:00.000
705;Handed to courier;2023-07-25 19:39:15.000
705;Done;2023-07-27 02:07:34.000
706;New;2023-07-29 09:00:00.000
706;Handed to courier;2023-07-29 16:12:21.000
706;In Progress;2023-07-31 13:41:52.000
706;Done;2023-08-03 02:55:06.000
707;New;2023-07-29 10:00:00.000
708;New;2023-07-26 16:00:00.000
708;Handed to courier;2023-07-26 19:49:16.000
708;In Progress;2023-07-27 05:18:06.000
708;Done;2023-07-28 03:22:42.000
709;New;2023-07-24 16:00:00.000
709;Handed to courier;2023-07-25 12:28:17.000
709;In Progress;2023-07-26 11:49:29.000
709;Done;2023-07-26 06:23:45.000
710;New;2023-07-30 17:33:00.000
710;Handed to courier;2023-07-31 03:54:08.000
710;In Progress;2023-07-31 15:16:58.000
710;Done;2023-08-01 14:51:11.000
711;New;2023-07-26 19:00:00.000
711;Handed to courier;2023-07-27 09:36:03.000
711;In Progress;2023-07-26 23:16:09.000
712;New;2023-07-22 14:00:00.000
712;Handed to courier;2023-07-23 00:50:55.000
712;Done;2023-07-22 22:06:23.000
713;New;2023-07-18 15:00:00.000
713;Handed to courier;2023-07-18 21:51:09.000
713;Done;2023-07-19 19:44:33.000
714;New;2023-07-22 15:00:00.000
714;Handed to courier;2023-07-22 15:17:41.000
714;Done;2023-07-25 11:57:00.000
715;New;2023-07-23 14:15:00.000
715;Handed to courier;2023-07-23 15:44:06.000
715;In Progress;2023-07-25 08:03:57.000
716;New;2023-07-17 14:15:00.000
716;Handed to courier;2023-07-18 08:28:05.000
716;In Progress;2023-07-20 04:57:52.000
716;Done;2023-07-21 04:40:01.000
717;New;2023-07-18 13:00:00.000
717;Handed to courier;2023-07-19 06:01:52.000
718;New;2023-07-20 12:00:00.000
718;Handed to courier;2023-07-22 05:06:17.000
718;In Progress;2023-07-23 04:10:53.000
718;Done;2023-07-22 14:52:11.000
719;New;2023-07-20 13:00:00.000
719;Handed to courier;2023-07-20 17:42:13.000
719;In Progress;2023-07-22 03:21:36.000
719;Done;2023-07-21 14:36:56.000
720;New;2023-07-20 13:00:00.000
720;Handed to courier;2023-07-20 22:09:32.000
721;New;2023-07-19 13:00:00.000
721;Handed to courier;2023-07-20 00:51:50.000
721;In Progress;2023-07-20 04:56:55.000
722;New;2023-07-14 16:00:00.000
722;Handed to courier;2023-07-15 02:26:04.000
722;Done;2023-07-14 20:11:52.000
723;New;2023-07-19 16:00:00.000
723;Handed to courier;2023-07-21 09:39:01.000
724;New;2023-07-17 17:00:00.000
724;Handed to courier;2023-07-18 06:39:44.000
724;Done;2023-07-20 12:15:55.000
725;New;2023-07-17 13:00:00.000
725;Handed to courier;2023-07-17 19:10:31.000
725;Done;2023-07-17 16:40:20.000
726;New;2023-07-15 13:00:00.000
726;Handed to courier;2023-07-16 15:56:15.000
726;Done;2023-07-17 21:12:12.000
727;New;2023-07-14 10:00:00.000
728;New;2023-07-16 17:00:00.000
728;Handed to courier;2023-07-17 14:26:49.000
729;New;2023-07-13 17:00:00.000
729;Handed to courier;2023-07-14 09:03:35.000
729;Done;2023-07-16 03:09:28.000
730;New;2023-07-14 10:00:00.000
730;Handed to courier;2023-07-15 21:06:13.000
730;Done;2023-07-17 00:50:08.000
731;New;2023-07-15 17:00:00.000
731;Handed to courier;2023-07-16 02:42:29.000
731;Done;2023-07-17 18:29:22.000
732;New;2023-07-15 16:30:00.000
732;Handed to courier;2023-07-15 21:10:54.000
732;Done;2023-07-18 16:07:36.000
733;New;2023-07-10 16:30:00.000
733;Handed to courier;2023-07-10 21:05:04.000
733;In Progress;2023-07-13 15:17:41.000
733;Done;2023-07-14 09:22:45.000
734;New;2023-07-08 09:00:00.000
734;Handed to courier;2023-07-08 20:44:25.000
734;Done;2023-07-09 23:40:48.000
735;New;2023-07-13 09:00:00.000
735;Handed to courier;2023-07-13 21:32:36.000
735;Done;2023-07-14 05:07:00.000
736;New;2023-07-10 16:00:00.000
736;Handed to courier;2023-07-11 19:51:36.000
736;In Progress;2023-07-13 00:12:25.000
736;Done;2023-07-12 21:09:04.000
737;New;2023-07-09 16:00:00.000
737;Handed to courier;2023-07-10 05:16:14.000
737;In Progress;2023-07-11 09:09:00.000
738;New;2023-07-11 18:00:00.000
738;Handed to courier;2023-07-12 15:58:18.000
738;Done;2023-07-12 13:01:18.000
739;New;2023-07-10 09:00:00.000
739;Handed to courier;2023-07-11 06:18:00.000
739;Done;2023-07-10 09:38:04.000
740;New;2023-07-05 20:30:00.000
740;Handed to courier;2023-07-06 20:16:55.000
740;In Progress;2023-07-06 12:21:16.000
740;Done;2023-07-06 08:57:54.000
741;New;2023-07-06 20:30:00.000
741;Handed to courier;2023-07-07 16:39:31.000
742;New;2023-07-07 12:00:00.000
742;Handed to courier;2023-07-08 04:57:29.000
742;Done;2023-07-09 16:24:15.000
743;New;2023-07-02 12:00:00.000
744;New;2023-07-05 13:10:00.000
744;Handed to courier;2023-07-06 04:34:21.000
744;In Progress;2023-07-05 18:58:28.000
744;Done;2023-07-05 22:59:06.000
745;New;2023-07-01 13:10:00.000
745;Handed to courier;2023-07-01 14:05:07.000
745;In Progress;2023-07-01 21:17:34.000
746;New;2023-07-02 14:00:00.000
747;New;2023-07-02 15:00:00.000
747;Handed to courier;2023-07-02 15:55:06.000
747;In Progress;2023-07-03 01:37:17.000
748;New;2023-06-29 15:00:00.000
749;New;2023-06-30 14:00:00.000
749;Handed to courier;2023-07-02 10:30:55.000
749;Done;2023-07-03 11:31:02.000
750;New;2023-06-27 12:30:00.000
750;Handed to courier;2023-06-27 13:07:37.000
750;In Progress;2023-06-29 07:08:18.000
750;Done;2023-06-29 04:10:05.000
751;New;2023-06-30 14:00:00.000
751;Handed to courier;2023-06-30 17:43:20.000
752;New;2023-06-30 12:30:00.000
752;Handed to courier;2023-06-30 15:13:04.000
752;Done;2023-07-03 02:14:16.000
753;New;2023-06-28 19:00:00.000
753;Handed to courier;2023-06-30 05:23:38.000
753;In Progress;2023-06-30 22:03:38.000
753;Done;2023-07-02 19:29:57.000
754;New;2023-06-29 16:10:00.000
755;New;2023-06-24 16:10:00.000
755;Handed to courier;2023-06-25 11:21:50.000
755;Done;2023-06-25 20:34:38.000
756;New;2023-06-27 19:30:00.000
756;Handed to courier;2023-06-28 01:35:52.000
756;Done;2023-06-28 18:35:47.000
757;New;2023-06-27 10:00:00.000
758;New;2023-06-23 14:30:00.000
758;Handed to courier;2023-06-24 03:52:33.000
758;Done;2023-06-24 20:30:48.000
759;New;2023-06-22 10:00:00.000
759;Handed to courier;2023-06-23 03:37:07.000
759;Done;2023-06-24 14:53:02.000
760;New;2023-06-22 14:30:00.000
760;Handed to courier;2023-06-23 08:37:20.000
760;In Progress;2023-06-23 19:51:19.000
760;Done;2023-06-25 04:32:23.000
761;New;2023-06-24 19:30:00.000
761;Handed to courier;2023-06-25 04:30:58.000
761;In Progress;2023-06-27 08:47:33.000
761;Done;2023-06-28 17:18:40.000
762;New;2023-06-20 13:00:00.000
762;Handed to courier;2023-06-21 10:04:59.000
762;Done;2023-06-22 12:49:14.000
763;New;2023-06-21 19:00:00.000
763;Handed to courier;2023-06-22 13:00:54.000
763;Done;2023-06-23 09:15:04.000
764;New;2023-06-22 20:00:00.000
764;Handed to courier;2023-06-23 01:04:23.000
764;Done;2023-06-24 15:18:48.000
765;New;2023-06-17 13:00:00.000
765;Handed to courier;2023-06-18 06:26:17.000
765;In Progress;2023-06-20 03:45:23.000
765;Cancelled;2023-06-21 11:25:54.000
766;New;2023-06-16 11:00:00.000
766;Handed to courier;2023-06-17 08:20:51.000
766;Done;2023-06-18 10:39:12.000
767;New;2023-06-17 11:00:00.000
767;Handed to courier;2023-06-18 10:53:08.000
767;In Progress;2023-06-17 16:49:34.000
768;New;2023-06-06 19:00:00.000
768;Handed to courier;2023-06-07 13:56:12.000
768;In Progress;2023-06-08 21:22:26.000
768;Cancelled;2023-06-11 18:48:40.000
769;New;2023-06-14 10:00:00.000
769;Handed to courier;2023-06-14 17:09:21.000
770;New;2023-06-11 10:00:00.000
771;New;2023-06-07 16:00:00.000
771;Handed to courier;2023-06-09 13:16:47.000
772;New;2023-06-11 19:00:00.000
773;New;2023-06-07 15:00:00.000
773;Handed to courier;2023-06-09 00:26:06.000
774;New;2023-06-09 16:00:00.000
774;Handed to courier;2023-06-10 07:13:54.000
774;In Progress;2023-06-11 15:09:12.000
775;New;2023-06-07 15:00:00.000
775;Handed to courier;2023-06-07 18:36:21.000
775;Done;2023-06-09 13:54:47.000
776;New;2023-06-09 16:00:00.000
776;Handed to courier;2023-06-10 13:51:47.000
776;In Progress;2023-06-11 12:20:58.000
776;Done;2023-06-11 16:41:10.000
777;New;2023-06-12 11:00:00.000
778;New;2023-06-06 15:00:00.000
778;Handed to courier;2023-06-07 07:08:52.000
778;Done;2023-06-07 15:37:37.000
779;New;2023-06-06 14:00:00.000
779;Handed to courier;2023-06-06 18:12:39.000
779;Done;2023-06-06 22:45:10.000
780;New;2023-06-06 15:00:00.000
780;Handed to courier;2023-06-07 01:20:13.000
780;In Progress;2023-06-08 14:25:48.000
780;Done;2023-06-08 19:49:52.000
781;New;2023-06-01 14:00:00.000
781;Handed to courier;2023-06-02 12:05:41.000
781;In Progress;2023-06-02 12:31:48.000
781;Done;2023-06-02 19:12:59.000
782;New;2023-05-16 15:00:00.000
782;Handed to courier;2023-05-17 04:51:50.000
783;New;2023-06-04 18:00:00.000
784;New;2023-06-03 18:00:00.000
784;Handed to courier;2023-06-04 19:37:26.000
785;New;2023-06-04 16:00:00.000
785;Handed to courier;2023-06-06 15:38:13.000
785;In Progress;2023-06-07 07:02:05.000
785;Done;2023-06-08 10:44:57.000
786;New;2023-05-28 10:00:00.000
786;Handed to courier;2023-05-29 00:46:22.000
786;Done;2023-05-29 19:59:12.000
787;New;2023-05-28 23:30:00.000
788;New;2023-05-27 10:00:00.000
788;Handed to courier;2023-05-27 17:01:03.000
788;In Progress;2023-05-28 17:41:38.000
788;Done;2023-05-31 06:33:16.000
789;New;2023-05-27 10:00:00.000
789;Handed to courier;2023-05-28 02:15:14.000
790;New;2023-06-01 14:00:00.000
791;New;2023-05-29 12:30:00.000
791;Handed to courier;2023-05-30 02:34:15.000
791;Done;2023-05-31 08:21:13.000
792;New;2023-05-29 12:30:00.000
792;Handed to courier;2023-05-29 13:47:12.000
792;In Progress;2023-05-30 10:52:26.000
792;Done;2023-05-31 01:17:35.000
793;New;2023-05-23 15:00:00.000
793;Handed to courier;2023-05-24 19:08:32.000
793;Done;2023-05-26 02:55:15.000
794;New;2023-05-20 20:00:00.000
794;Handed to courier;2023-05-20 21:27:51.000
794;In Progress;2023-05-22 15:25:49.000
795;New;2023-05-24 20:00:00.000
795;Handed to courier;2023-05-24 20:00:18.000
795;In Progress;2023-05-27 14:21:36.000
795;Done;2023-05-27 22:19:19.000
796;New;2023-05-11 19:05:00.000
796;Handed to courier;2023-05-11 21:44:19.000
796;In Progress;2023-05-13 07:28:11.000
796;Done;2023-05-13 13:13:13.000
797;New;2023-05-18 09:00:00.000
797;Handed to courier;2023-05-19 05:40:10.000
797;Done;2023-05-19 22:46:04.000
798;New;2023-05-20 11:00:00.000
798;Handed to courier;2023-05-20 18:59:38.000
798;Done;2023-05-21 10:23:42.000
799;New;2023-05-17 09:00:00.000
799;Handed to courier;2023-05-17 09:24:04.000
799;Cancelled;2023-05-19 05:57:20.000
800;New;2023-05-21 15:00:00.000
800;Handed to courier;2023-05-22 21:43:45.000
800;In Progress;2023-05-23 19:10:17.000
800;Done;2023-05-25 03:50:20.000
801;New;2023-05-22 11:00:00.000
802;New;2023-05-21 12:00:00.000
802;Handed to courier;2023-05-22 11:17:57.000
802;In Progress;2023-05-23 03:43:30.000
802;Done;2023-05-22 18:27:26.000
803;New;2023-05-19 12:00:00.000
803;Handed to courier;2023-05-20 11:37:25.000
803;In Progress;2023-05-21 17:27:28.000
803;Done;2023-05-22 11:05:50.000
804;New;2023-05-17 10:00:00.000
804;Handed to courier;2023-05-18 12:46:04.000
804;In Progress;2023-05-20 11:51:53.000
804;Done;2023-05-22 09:09:31.000
805;New;2023-05-16 16:00:00.000
805;Handed to courier;2023-05-17 07:27:00.000
805;Done;2023-05-16 16:17:20.000
806;New;2023-05-18 18:00:00.000
806;Handed to courier;2023-05-19 15:44:59.000
806;In Progress;2023-05-19 21:08:22.000
806;Done;2023-05-20 19:47:50.000
807;New;2023-05-13 11:00:00.000
808;New;2023-05-14 18:00:00.000
808;Handed to courier;2023-05-16 12:56:44.000
808;Cancelled;2023-05-17 06:15:49.000
809;New;2023-05-11 16:00:00.000
810;New;2023-05-12 11:00:00.000
810;Handed to courier;2023-05-13 18:44:31.000
810;In Progress;2023-05-14 17:56:24.000
810;Done;2023-05-14 22:34:51.000
811;New;2023-05-12 10:00:00.000
812;New;2023-05-12 13:00:00.000
812;Handed to courier;2023-05-13 10:51:34.000
812;In Progress;2023-05-12 19:51:45.000
813;New;2023-05-10 13:00:00.000
813;Handed to courier;2023-05-11 01:41:31.000
813;Cancelled;2023-05-13 09:43:43.000
814;New;2023-05-10 13:30:00.000
814;Handed to courier;2023-05-11 02:05:27.000
814;In Progress;2023-05-11 03:08:41.000
814;Done;2023-05-12 01:54:22.000
815;New;2023-05-15 19:05:00.000
815;Handed to courier;2023-05-16 03:21:01.000
815;Done;2023-05-17 13:15:03.000
816;New;2023-05-09 20:00:00.000
816;Handed to courier;2023-05-10 10:08:39.000
816;In Progress;2023-05-09 23:15:06.000
816;Done;2023-05-10 13:34:38.000
817;New;2023-05-13 13:30:00.000
817;Handed to courier;2023-05-14 10:24:25.000
817;In Progress;2023-05-13 16:39:33.000
817;Cancelled;2023-05-16 03:48:49.000
818;New;2023-05-11 20:00:00.000
818;Handed to courier;2023-05-12 17:04:55.000
818;In Progress;2023-05-13 08:35:40.000
818;Done;2023-05-13 21:58:46.000
819;New;2023-05-05 16:00:00.000
819;Handed to courier;2023-05-06 13:32:50.000
820;New;2023-05-06 19:00:00.000
820;Handed to courier;2023-05-08 12:21:32.000
820;In Progress;2023-05-09 11:09:28.000
820;Done;2023-05-10 11:49:26.000
821;New;2023-05-03 17:00:00.000
821;Handed to courier;2023-05-04 02:15:14.000
822;New;2023-05-09 19:00:00.000
823;New;2023-05-05 09:00:00.000
823;Handed to courier;2023-05-05 19:00:36.000
823;Done;2023-05-06 06:08:12.000
824;New;2023-05-04 16:00:00.000
824;Handed to courier;2023-05-05 16:40:01.000
824;Done;2023-05-06 17:06:31.000
825;New;2023-05-05 17:00:00.000
825;Handed to courier;2023-05-05 19:54:16.000
826;New;2023-05-01 18:45:00.000
826;Handed to courier;2023-05-03 05:43:14.000
826;In Progress;2023-05-03 21:49:06.000
827;New;2023-04-27 15:00:00.000
827;Handed to courier;2023-04-28 05:13:36.000
828;New;2023-05-05 11:00:00.000
828;Handed to courier;2023-05-06 13:33:37.000
828;In Progress;2023-05-08 00:23:31.000
828;Done;2023-05-10 06:00:06.000
829;New;2023-04-29 15:00:00.000
829;Handed to courier;2023-04-29 20:44:30.000
829;Done;2023-05-02 13:33:49.000
830;New;2023-05-04 10:00:00.000
831;New;2023-04-30 18:45:00.000
831;Handed to courier;2023-04-30 19:24:50.000
831;Done;2023-05-01 13:13:40.000
832;New;2023-04-26 20:00:00.000
833;New;2023-04-25 10:00:00.000
834;New;2023-05-02 10:00:00.000
834;Handed to courier;2023-05-02 10:18:22.000
834;In Progress;2023-05-03 01:24:56.000
834;Done;2023-05-05 03:42:14.000
835;New;2023-04-29 20:00:00.000
835;Handed to courier;2023-04-29 20:31:55.000
835;In Progress;2023-04-29 21:31:43.000
835;Done;2023-04-30 21:36:31.000
836;New;2023-04-21 16:00:00.000
836;Handed to courier;2023-04-22 05:01:42.000
836;Done;2023-04-23 13:07:09.000
837;New;2023-04-27 19:00:00.000
838;New;2023-04-22 14:00:00.000
838;Handed to courier;2023-04-23 12:24:39.000
838;Done;2023-04-23 21:43:21.000
839;New;2023-04-23 16:00:00.000
839;Handed to courier;2023-04-24 08:56:37.000
839;Done;2023-04-24 02:28:59.000
840;New;2023-04-26 10:00:00.000
840;Handed to courier;2023-04-26 13:12:18.000
840;Done;2023-04-26 13:17:29.000
841;New;2023-04-28 12:00:00.000
841;Handed to courier;2023-04-29 10:22:08.000
841;Done;2023-04-29 02:13:03.000
842;New;2023-04-19 17:00:00.000
842;Handed to courier;2023-04-21 13:35:30.000
842;In Progress;2023-04-22 09:43:33.000
843;New;2023-04-24 17:00:00.000
843;Handed to courier;2023-04-24 22:23:50.000
843;In Progress;2023-04-26 07:40:06.000
843;Done;2023-04-27 17:27:59.000
844;New;2023-04-21 13:00:00.000
844;Handed to courier;2023-04-22 06:51:06.000
844;In Progress;2023-04-22 18:13:17.000
845;New;2023-04-21 09:00:00.000
845;Handed to courier;2023-04-21 23:58:11.000
845;Cancelled;2023-04-23 16:24:14.000
846;New;2023-04-24 14:00:00.000
846;Handed to courier;2023-04-26 07:29:51.000
846;Done;2023-04-26 19:00:48.000
847;New;2023-04-21 11:00:00.000
847;Handed to courier;2023-04-21 14:53:30.000
847;Done;2023-04-23 07:55:54.000
848;New;2023-04-22 11:00:00.000
848;Handed to courier;2023-04-23 02:17:22.000
848;Done;2023-04-22 16:29:31.000
849;New;2023-04-18 11:00:00.000
849;Handed to courier;2023-04-19 09:36:16.000
849;Done;2023-04-20 02:36:09.000
850;New;2023-04-17 11:00:00.000
850;Handed to courier;2023-04-17 16:42:54.000
851;New;2023-04-16 14:00:00.000
851;Handed to courier;2023-04-16 19:42:25.000
851;In Progress;2023-04-17 18:20:01.000
851;Done;2023-04-18 17:29:11.000
852;New;2023-04-07 16:00:00.000
852;Handed to courier;2023-04-09 10:21:01.000
852;In Progress;2023-04-10 01:46:17.000
853;New;2023-04-14 18:00:00.000
853;Handed to courier;2023-04-16 12:28:15.000
853;In Progress;2023-04-18 09:42:29.000
854;New;2023-04-19 18:00:00.000
854;Handed to courier;2023-04-20 09:25:14.000
855;New;2023-04-18 11:00:00.000
855;Handed to courier;2023-04-19 02:50:17.000
855;Done;2023-04-18 23:12:58.000
856;New;2023-04-14 21:30:00.000
856;Handed to courier;2023-04-15 11:00:49.000
856;In Progress;2023-04-15 23:40:00.000
857;New;2023-04-17 17:00:00.000
857;Handed to courier;2023-04-18 13:27:22.000
857;Done;2023-04-20 15:58:24.000
858;New;2023-04-11 18:00:00.000
858;Handed to courier;2023-04-12 05:53:50.000
858;In Progress;2023-04-12 21:22:32.000
858;Cancelled;2023-04-13 10:46:45.000
859;New;2023-04-15 13:00:00.000
859;Handed to courier;2023-04-15 16:10:35.000
859;In Progress;2023-04-15 16:28:18.000
859;Done;2023-04-16 23:27:54.000
860;New;2023-04-13 14:00:00.000
860;Handed to courier;2023-04-13 17:50:38.000
860;Done;2023-04-16 10:52:30.000
861;New;2023-04-19 14:00:00.000
861;Handed to courier;2023-04-21 13:34:56.000
861;In Progress;2023-04-21 23:01:02.000
861;Done;2023-04-23 16:40:45.000
862;New;2023-04-12 21:30:00.000
862;Handed to courier;2023-04-13 21:02:22.000
862;In Progress;2023-04-15 22:49:21.000
862;Done;2023-04-17 19:07:51.000
863;New;2023-04-13 14:00:00.000
864;New;2023-04-14 17:00:00.000
864;Handed to courier;2023-04-16 06:44:17.000
864;Done;2023-04-17 02:53:38.000
865;New;2023-04-19 13:00:00.000
865;Handed to courier;2023-04-21 10:16:45.000
865;In Progress;2023-04-22 11:26:47.000
865;Done;2023-04-23 08:09:33.000
866;New;2023-04-13 11:00:00.000
867;New;2023-04-12 20:00:00.000
867;Handed to courier;2023-04-13 05:22:18.000
867;In Progress;2023-04-14 14:51:29.000
867;Done;2023-04-14 13:08:07.000
868;New;2023-04-13 18:00:00.000
868;Handed to courier;2023-04-13 20:10:46.000
868;Done;2023-04-15 11:47:47.000
869;New;2023-04-16 20:00:00.000
869;Handed to courier;2023-04-17 09:31:04.000
870;New;2023-04-15 13:00:00.000
870;Handed to courier;2023-04-15 23:31:10.000
871;New;2023-04-10 18:00:00.000
872;New;2023-04-14 18:00:00.000
873;New;2023-04-11 16:00:00.000
873;Handed to courier;2023-04-12 18:27:23.000
873;Done;2023-04-14 17:09:13.000
874;New;2023-04-06 16:00:00.000
874;Handed to courier;2023-04-07 06:16:48.000
874;In Progress;2023-04-07 20:28:33.000
875;New;2023-04-04 16:00:00.000
875;Handed to courier;2023-04-04 18:36:20.000
875;Done;2023-04-07 04:36:22.000
876;New;2023-04-08 18:00:00.000
877;New;2023-04-09 16:30:00.000
877;Handed to courier;2023-04-09 21:07:15.000
877;Done;2023-04-09 22:44:18.000
878;New;2023-04-01 20:00:00.000
879;New;2023-04-01 20:00:00.000
879;Handed to courier;2023-04-02 11:16:15.000
879;Done;2023-04-02 10:12:06.000
880;New;2023-04-05 16:00:00.000
881;New;2023-04-02 16:00:00.000
881;Handed to courier;2023-04-04 03:26:27.000
881;Done;2023-04-05 11:05:37.000
882;New;2023-04-30 13:00:00.000
882;Handed to courier;2023-05-01 00:28:23.000
882;Done;2023-04-30 20:26:22.000
883;New;2023-05-02 13:00:00.000
883;Handed to courier;2023-05-02 13:05:43.000
883;In Progress;2023-05-02 16:57:23.000
883;Done;2023-05-03 16:22:05.000
884;New;2023-04-02 10:00:00.000
884;Handed to courier;2023-04-02 10:53:40.000
884;In Progress;2023-04-04 06:23:40.000
884;Done;2023-04-04 01:33:00.000
885;New;2023-04-03 12:30:00.000
885;Handed to courier;2023-04-04 03:28:58.000
885;Done;2023-04-06 08:53:26.000
886;New;2023-04-02 10:00:00.000
886;Handed to courier;2023-04-02 12:33:37.000
886;In Progress;2023-04-04 08:01:57.000
887;New;2023-03-30 18:00:00.000
887;Handed to courier;2023-03-31 05:47:10.000
887;Done;2023-03-31 04:05:25.000
888;New;2023-03-27 19:00:00.000
888;Handed to courier;2023-03-28 05:13:32.000
888;In Progress;2023-03-29 04:30:44.000
888;Done;2023-03-29 17:57:56.000
889;New;2023-03-24 19:00:00.000
889;Handed to courier;2023-03-25 03:14:15.000
889;Done;2023-03-28 00:58:17.000
890;New;2023-03-28 18:00:00.000
890;Handed to courier;2023-03-29 16:01:47.000
890;Done;2023-03-30 14:34:47.000
891;New;2023-03-27 18:00:00.000
891;Handed to courier;2023-03-28 04:59:21.000
891;Done;2023-03-28 17:03:40.000
892;New;2023-03-28 18:00:00.000
892;Handed to courier;2023-03-29 15:57:47.000
892;In Progress;2023-03-30 17:43:55.000
893;New;2023-03-27 18:30:00.000
893;Handed to courier;2023-03-28 05:00:29.000
893;Done;2023-03-30 06:36:57.000
894;New;2023-03-23 14:00:00.000
894;Handed to courier;2023-03-23 19:23:24.000
894;Done;2023-03-25 00:40:20.000
895;New;2023-03-22 14:00:00.000
895;Handed to courier;2023-03-23 06:40:09.000
895;Cancelled;2023-03-24 09:32:06.000
896;New;2023-03-25 18:30:00.000
896;Handed to courier;2023-03-26 01:44:25.000
896;In Progress;2023-03-28 09:12:41.000
897;New;2023-03-23 16:30:00.000
898;New;2023-03-18 12:00:00.000
899;New;2023-03-21 12:00:00.000
899;Handed to courier;2023-03-22 16:25:46.000
899;In Progress;2023-03-25 08:27:58.000
899;Done;2023-03-25 12:37:39.000
900;New;2023-03-16 14:00:00.000
900;Handed to courier;2023-03-16 20:22:29.000
900;In Progress;2023-03-17 08:05:24.000
900;Done;2023-03-19 08:05:10.000
901;New;2023-03-16 16:00:00.000
901;Handed to courier;2023-03-17 15:57:27.000
901;Done;2023-03-17 17:19:06.000
902;New;2023-03-19 16:00:00.000
902;Handed to courier;2023-03-21 10:49:50.000
902;Done;2023-03-22 05:09:48.000
903;New;2023-03-16 14:00:00.000
903;Handed to courier;2023-03-16 18:49:12.000
904;New;2023-03-12 17:00:00.000
904;Handed to courier;2023-03-13 06:44:58.000
904;Done;2023-03-14 23:54:53.000
905;New;2023-03-19 16:00:00.000
905;Handed to courier;2023-03-19 23:25:40.000
905;In Progress;2023-03-20 12:23:52.000
906;New;2023-03-14 16:40:00.000
907;New;2023-03-11 16:40:00.000
907;Handed to courier;2023-03-12 13:38:11.000
907;Done;2023-03-13 07:25:15.000
908;New;2023-03-13 15:00:00.000
908;Handed to courier;2023-03-13 16:31:59.000
908;In Progress;2023-03-15 13:18:00.000
908;Done;2023-03-17 14:17:20.000
909;New;2023-03-14 17:00:00.000
909;Handed to courier;2023-03-15 21:19:12.000
910;New;2023-03-17 13:00:00.000
911;New;2023-03-03 19:00:00.000
911;Handed to courier;2023-03-04 21:46:33.000
911;In Progress;2023-03-06 17:11:00.000
911;Done;2023-03-06 23:14:54.000
912;New;2023-03-06 19:00:00.000
912;Handed to courier;2023-03-07 01:51:27.000
912;In Progress;2023-03-07 01:40:03.000
912;Done;2023-03-07 07:42:48.000
913;New;2023-02-27 16:00:00.000
914;New;2023-03-05 16:00:00.000
914;Handed to courier;2023-03-06 12:00:10.000
915;New;2023-03-02 18:00:00.000
916;New;2023-03-03 18:00:00.000
916;Handed to courier;2023-03-03 19:45:50.000
916;In Progress;2023-03-05 16:10:12.000
916;Done;2023-03-06 03:20:53.000
917;New;2023-03-03 18:00:00.000
917;Handed to courier;2023-03-04 05:27:19.000
917;Done;2023-03-06 08:13:12.000
918;New;2023-03-02 16:00:00.000
919;New;2023-03-01 10:00:00.000
919;Handed to courier;2023-03-02 07:54:35.000
919;In Progress;2023-03-01 15:49:59.000
920;New;2023-02-27 16:00:00.000
920;Handed to courier;2023-02-28 07:16:28.000
920;Cancelled;2023-02-28 20:26:48.000
921;New;2023-02-27 18:00:00.000
921;Handed to courier;2023-03-01 11:29:20.000
921;Cancelled;2023-03-02 18:28:36.000
922;New;2023-02-28 18:00:00.000
923;New;2023-03-01 19:00:00.000
923;Handed to courier;2023-03-02 03:51:22.000
923;In Progress;2023-03-03 06:54:49.000
923;Done;2023-03-04 15:53:28.000
924;New;2023-02-23 12:00:00.000
924;Handed to courier;2023-02-23 16:27:28.000
924;In Progress;2023-02-25 09:08:42.000
924;Done;2023-02-25 03:00:34.000
925;New;2023-02-27 15:00:00.000
926;New;2023-03-02 19:00:00.000
926;Handed to courier;2023-03-03 05:59:16.000
926;Cancelled;2023-03-03 04:29:01.000
927;New;2023-02-23 12:00:00.000
927;Handed to courier;2023-02-23 16:44:43.000
927;In Progress;2023-02-25 08:24:27.000
927;Done;2023-02-27 12:06:14.000
928;New;2023-02-25 15:00:00.000
928;Handed to courier;2023-02-26 00:32:14.000
928;Cancelled;2023-02-27 07:33:08.000
929;New;2023-03-01 18:00:00.000
929;Handed to courier;2023-03-02 05:44:35.000
929;In Progress;2023-03-02 06:06:52.000
929;Cancelled;2023-03-03 02:09:08.000
930;New;2023-02-27 18:00:00.000
931;New;2023-02-24 10:00:00.000
931;Handed to courier;2023-02-26 08:59:01.000
931;In Progress;2023-02-27 03:57:07.000
932;New;2023-02-24 10:00:00.000
932;Handed to courier;2023-02-24 14:18:28.000
932;Done;2023-02-27 09:29:34.000
933;New;2023-02-23 15:00:00.000
933;Handed to courier;2023-02-25 01:16:07.000
933;Cancelled;2023-02-26 04:31:25.000
934;New;2023-02-24 12:00:00.000
934;Handed to courier;2023-02-24 21:55:24.000
934;Done;2023-02-26 08:43:01.000
935;New;2023-02-21 12:00:00.000
935;Handed to courier;2023-02-23 05:51:35.000
935;Cancelled;2023-02-24 12:01:02.000
936;New;2023-02-22 16:00:00.000
936;Handed to courier;2023-02-23 10:03:29.000
936;Done;2023-02-22 23:17:26.000
