InternalId;LoadDate;CustomerName;DeliveryCity;DeliveryAddress;DeliveryDate;DeliveryTime;PackageType;Comment
509;2023-11-23 14:00:00.000;ИП М.А.Н;Зеленодольск; ЗЕЛЕНОДОЛЬСК, УЛ. УКРАИНСКАЯ, д. 3 ;28.11.2023;14:00:00;Письмо;NULL
510;2023-11-23 10:00:00.000;"ЗАО ""Чное обучение""";Казань; 423800, ТАТАРСТАН РЕСП, Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ, УЛ. АВАНГАРДНАЯ, д. 39 ;29.11.2023;10:00:00;Габаритный груз;NULL
511;2023-11-21 14:00:00.000;ИП М.А.Н;Зеленодольск; ЗЕЛЕНОДОЛЬСК, УЛ. УКРАИНСКАЯ, д. 3 ;28.11.2023;14:00:00;Письмо;NULL
512;2023-11-25 10:00:00.000;"ЗАО ""Чное обучение""";Зеленодольск; УЛ. ФРУНЗЕ, д. 9 ;28.11.2023;10:00:00;Бандероль;NULL
513;2023-11-19 15:00:00.000;ИП М.А.Н;Казань;  пр-кт. Мира, д. 61А ;24.11.2023;15:00:00;Габаритный груз;NULL
514;2023-11-19 15:00:00.000;OOO РиК;Нижнекамск; Проспект Вахитова 19 а , подъезд 3 ;25.11.2023;15:00:00;Бандероль;NULL
515;2023-11-21 15:00:00.000;ИП М.А.Н;Казань;  пр-кт. Мира, д. 61А ;24.11.2023;15:00:00;Письмо;NULL
516;2023-11-13 15:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Академика Королева, д. 37;16.11.2023;15:00:00;Габаритный груз;NULL
517;2023-11-13 15:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. Горького д.46;18.11.2023;15:00:00;Бандероль;NULL
518;2023-11-06 12:00:00.000;ИП М.А.Н;Казань; проспект Чулман, д. 8 офис 5/2;09.11.2023;12:00:00;Бандероль;NULL
519;2023-11-17 08:00:00.000;"ПАО ""Альто""";Зеленодольск; Столичная 13;22.11.2023;08:00:00;Бандероль;NULL
520;2023-11-19 08:00:00.000;"OOO ""Моя Оборона""";Зеленодольск; Столичная 13;22.11.2023;08:00:00;Бандероль;NULL
521;2023-11-09 18:00:00.000;"ПАО ""Альто""";Казань; ПР-КТ. СЮЮМБИКЕ, д. 9/26 ;11.11.2023;18:00:00;Письмо;NULL
522;2023-11-15 10:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск;  Г. НИЖНЕКАМСК, УЛ. КОРАБЕЛЬНАЯ, д. 27 ;19.11.2023;10:00:00;Письмо;NULL
523;2023-11-17 10:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск;  Г. НИЖНЕКАМСК, УЛ. КОРАБЕЛЬНАЯ, д. 27 ;19.11.2023;10:00:00;Письмо;NULL
524;2023-11-13 15:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Горького д.46;18.11.2023;15:00:00;Письмо;NULL
525;2023-11-14 15:30:00.000;"OOO ""Моя Оборона""";Казань; б-р цветочный , дом 17 корпус д ;17.11.2023;15:30:00;Письмо;NULL
526;2023-11-10 15:00:00.000;OOO РиК;Казань; УЛ. НУР БАЯН, д. 9 ;16.11.2023;15:00:00;Бандероль;NULL
527;2023-11-15 16:00:00.000;"ПАО ""Альто""";Казань; пр-кт Московский д.74;18.11.2023;16:00:00;Габаритный груз;NULL
528;2023-11-12 15:00:00.000;"OOO ""Моя Оборона""";Казань; ул. Академика Королева, д. 37;16.11.2023;15:00:00;Бандероль;NULL
529;2023-11-12 12:00:00.000;"ПАО ""Альто""";Казань; ПР-КТ. ЧУЛМАН  59  89 ;16.11.2023;12:00:00;Письмо;NULL
530;2023-11-09 15:00:00.000;"ПАО ""Альто""";Казань; УЛ. НУР БАЯН, д. 9 ;16.11.2023;15:00:00;Письмо;NULL
531;2023-11-12 15:30:00.000;"OOO ""Моя Оборона""";Казань; б-р цветочный , дом 17 корпус д ;17.11.2023;15:30:00;Габаритный груз;NULL
532;2023-11-10 16:10:00.000;"ПАО ""Альто""";Альметьевск; УЛ. ТЕЛЬМАНА, д. 60 ;14.11.2023;16:10:00;Бандероль;NULL
533;2023-11-14 12:00:00.000;"ЗАО ""Чное обучение""";Казань; ПР-КТ. ЧУЛМАН  59  89 ;16.11.2023;12:00:00;Габаритный груз;NULL
534;2023-11-10 16:10:00.000;ИП М.А.Н;Альметьевск; УЛ. ТЕЛЬМАНА, д. 60 ;14.11.2023;16:10:00;Письмо;NULL
535;2023-11-08 18:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ПР-КТ. МИРА, д. 72 ;13.11.2023;18:00:00;Письмо;NULL
536;2023-11-07 18:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ПР-КТ. МИРА, д. 72 ;13.11.2023;18:00:00;Бандероль;NULL
537;2023-11-07 17:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул Гагарина, д 1а;11.11.2023;17:00:00;Письмо;NULL
538;2023-11-10 17:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул Гагарина, д 1а;11.11.2023;17:00:00;Бандероль;NULL
539;2023-11-09 18:00:00.000;"OOO ""Моя Оборона""";Казань; ПР-КТ. СЮЮМБИКЕ, д. 9/26 ;11.11.2023;18:00:00;Письмо;NULL
540;2023-11-04 18:00:00.000;"ПАО ""Альто""";Казань; ПР-КТ. СЮЮМБИКЕ, д. 9/26 ;11.11.2023;18:00:00;Письмо;NULL
541;2023-11-03 18:00:00.000;ИП М.А.Н;Нижнекамск; ул. РИФКАТА ГАЙНУЛЛИНА, д. 18 ;10.11.2023;18:00:00;Бандероль;NULL
542;2023-11-02 15:00:00.000;"ПАО ""Альто""";Казань; пр имени вахитова д 32;03.11.2023;15:00:00;Габаритный груз;NULL
543;2023-11-03 18:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. РИФКАТА ГАЙНУЛЛИНА, д. 18 ;10.11.2023;18:00:00;Письмо;NULL
544;2023-11-01 17:00:00.000;ИП М.А.Н;Казань; Б-Р. ИМ ГАЛИАСКАРА КАМАЛА д 10;08.11.2023;17:00:00;Письмо;NULL
545;2023-10-27 16:00:00.000;ИП М.А.Н;Казань; Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ, ПР-КТ. МОСКОВСКИЙ, д. 173 ;03.11.2023;16:00:00;Письмо;NULL
546;2023-11-04 17:00:00.000;OOO РиК;Казань; Б-Р. ИМ ГАЛИАСКАРА КАМАЛА д 10;08.11.2023;17:00:00;Бандероль;NULL
547;2023-11-03 12:00:00.000;OOO РиК;Казань; проспект Чулман, д. 8 офис 5/2;09.11.2023;12:00:00;Письмо;NULL
548;2023-11-03 15:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск; Комарова 37;07.11.2023;15:00:00;Письмо;NULL
549;2023-11-04 15:00:00.000;"ПАО ""Альто""";Зеленодольск; Комарова 37;07.11.2023;15:00:00;Бандероль;NULL
550;2023-11-02 12:00:00.000;OOO РиК;Нижнекамск; УЛ. БЫЗОВА д. 1;04.11.2023;12:00:00;Бандероль;NULL
551;2023-10-27 16:00:00.000;OOO РиК;Казань; Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ, ПР-КТ. МОСКОВСКИЙ, д. 173 ;03.11.2023;16:00:00;Письмо;NULL
552;2023-10-27 15:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр имени вахитова д 32;03.11.2023;15:00:00;Бандероль;NULL
553;2023-10-28 17:30:00.000;OOO РиК;Казань; ТРАКТ. САРМАНОВСКИЙ, д. 1825 ;02.11.2023;17:30:00;Письмо;NULL
554;2023-10-29 17:30:00.000;"ПАО ""Альто""";Казань; ТРАКТ. САРМАНОВСКИЙ, д. 1825 ;02.11.2023;17:30:00;Письмо;NULL
555;2023-10-30 10:00:00.000;ИП М.А.Н;Казань; ул  Проспекп Вахтова 17;01.11.2023;10:00:00;Габаритный груз;NULL
556;2023-10-27 13:30:00.000;"ЗАО ""Чное обучение""";Казань; УЛ. ИМ ХАДИ ТАКТАША, д. 22 ;01.11.2023;13:30:00;Бандероль;NULL
557;2023-10-28 10:00:00.000;"ЗАО ""Чное обучение""";Казань; ул  Проспекп Вахтова 17;01.11.2023;10:00:00;Письмо;NULL
558;2023-10-24 10:00:00.000;"OOO ""Моя Оборона""";Альметьевск; Гафиатуллина 17;26.10.2023;10:00:00;Бандероль;NULL
559;2023-10-20 13:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; УЛ. СТУДЕНЧЕСКАЯ, д. 47 ;26.10.2023;13:00:00;Бандероль;NULL
560;2023-10-25 13:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; УЛ. СТУДЕНЧЕСКАЯ, д. 47 ;26.10.2023;13:00:00;Письмо;NULL
561;2023-10-21 10:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Гафиатуллина 17;26.10.2023;10:00:00;Письмо;NULL
562;2023-10-21 17:00:00.000;"ПАО ""Альто""";Казань; ПР-КТ. СЮЮМБИКЕ д 89;25.10.2023;17:00:00;Письмо;NULL
563;2023-10-13 10:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Минделеева 31;20.10.2023;10:00:00;Письмо;NULL
564;2023-10-16 10:00:00.000;"ПАО ""Альто""";Нижнекамск; ул. Минделеева 31;20.10.2023;10:00:00;Бандероль;NULL
565;2023-10-14 10:00:00.000;OOO РиК;Казань; ПР-КТ. ИМ МУСЫ ДЖАЛИЛЯ, 25Ж, 96;20.10.2023;10:00:00;Габаритный груз;NULL
566;2023-10-14 17:00:00.000;OOO РиК;Казань; Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ, ПР-КТ. ЧУЛМАН, д. 54 ;16.10.2023;17:00:00;Бандероль;NULL
567;2023-10-13 09:00:00.000;"ЗАО ""Чное обучение""";Казань; УЛ. АВАНГАРДНАЯ, дом 53;17.10.2023;09:00:00;Письмо;NULL
568;2023-10-10 17:00:00.000;ИП М.А.Н;Казань; Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ, ПР-КТ. ЧУЛМАН, д. 54 ;16.10.2023;17:00:00;Бандероль;NULL
569;2023-10-15 09:00:00.000;"ЗАО ""Чное обучение""";Казань; УЛ. АВАНГАРДНАЯ, дом 53;17.10.2023;09:00:00;Письмо;NULL
570;2023-10-09 14:00:00.000;"OOO ""Моя Оборона""";Казань; Расскольникова 48;13.10.2023;14:00:00;Письмо;NULL
571;2023-10-08 16:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Шамиля Усманова, д. 97А;12.10.2023;16:00:00;Письмо;NULL
572;2023-10-10 12:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; бызова 10б;13.10.2023;12:00:00;Письмо;NULL
573;2023-10-07 16:00:00.000;"ЗАО ""Чное обучение""";Казань; 40 лет победы д. 31 ;11.10.2023;16:00:00;Габаритный груз;NULL
574;2023-10-09 14:00:00.000;"OOO ""Моя Оборона""";Казань; Расскольникова 48;13.10.2023;14:00:00;Письмо;NULL
575;2023-10-10 15:00:00.000;ИП М.А.Н;Альметьевск; УЛ. РИЗЫ ФАХРЕТДИНА, д. 37А;12.10.2023;15:00:00;Бандероль;NULL
576;2023-10-10 12:00:00.000;OOO РиК;Нижнекамск; бызова 10б;13.10.2023;12:00:00;Письмо;NULL
577;2023-10-01 12:30:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Заводская, д. зд 3Е ;06.10.2023;12:30:00;Бандероль;NULL
578;2023-10-05 16:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Шамиля Усманова, д. 97А;12.10.2023;16:00:00;Бандероль;NULL
579;2023-10-11 15:00:00.000;ИП М.А.Н;Альметьевск; УЛ. РИЗЫ ФАХРЕТДИНА, д. 37А;12.10.2023;15:00:00;Бандероль;NULL
580;2023-10-07 16:00:00.000;ИП М.А.Н;Нижнекамск; ул. Южная, д. 5;11.10.2023;16:00:00;Бандероль;NULL
581;2023-10-10 12:00:00.000;OOO РиК;Нижнекамск; НИЖНЕКАМСК, ПР-КТ. ХИМИКОВ, д. 8А ;12.10.2023;12:00:00;Бандероль;NULL
582;2023-10-06 19:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; проспект мира 74 ;10.10.2023;19:00:00;Письмо;NULL
583;2023-10-04 16:00:00.000;OOO РиК;Казань; 40 лет победы д. 31 ;11.10.2023;16:00:00;Бандероль;NULL
584;2023-10-09 16:00:00.000;OOO РиК;Нижнекамск; ул. Южная, д. 5;11.10.2023;16:00:00;Письмо;NULL
585;2023-10-09 17:30:00.000;"ЗАО ""Чное обучение""";Казань; Шамиля Усманова, д.40 ;10.10.2023;17:30:00;Бандероль;NULL
586;2023-10-08 17:30:00.000;"OOO ""Моя Оборона""";Казань; Шамиля Усманова, д.40 ;10.10.2023;17:30:00;Бандероль;NULL
587;2023-10-06 14:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; 423578, ТАТАРСТАН РЕСП, Г. НИЖНЕКАМСК, УЛ. КОРАБЕЛЬНАЯ, д. 54 ;10.10.2023;14:00:00;Письмо;NULL
588;2023-10-03 19:00:00.000;ИП М.А.Н;Нижнекамск; проспект мира 74 ;10.10.2023;19:00:00;Письмо;NULL
589;2023-10-09 14:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; 423578, ТАТАРСТАН РЕСП, Г. НИЖНЕКАМСК, УЛ. КОРАБЕЛЬНАЯ, д. 54 ;10.10.2023;14:00:00;Бандероль;NULL
590;2023-10-04 13:00:00.000;"OOO ""Моя Оборона""";Казань; УЛ. ИМЕНИ ИЛЬДАРА МАННАНОВА, д. 10;09.10.2023;13:00:00;Письмо;NULL
591;2023-10-04 11:00:00.000;ИП М.А.Н;Казань; Первая береговая 37а ;08.10.2023;11:00:00;Габаритный груз;NULL
592;2023-10-03 11:00:00.000;"OOO ""Моя Оборона""";Казань; Первая береговая 37а ;08.10.2023;11:00:00;Бандероль;NULL
593;2023-10-06 13:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; УЛ. ИМЕНИ ИЛЬДАРА МАННАНОВА, д. 10;09.10.2023;13:00:00;Письмо;NULL
594;2023-10-03 13:30:00.000;"ЗАО ""Чное обучение""";Альметьевск; советская 216;05.10.2023;13:30:00;Бандероль;NULL
595;2023-10-02 12:30:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. Заводская, д. зд 3Е ;06.10.2023;12:30:00;Бандероль;NULL
596;2023-09-29 11:00:00.000;"OOO ""Моя Оборона""";Казань; мензелинский тракт 26 салон маерседес ;04.10.2023;11:00:00;Бандероль;NULL
597;2023-10-04 13:30:00.000;"ЗАО ""Чное обучение""";Альметьевск; советская 216;05.10.2023;13:30:00;Бандероль;NULL
598;2023-09-27 11:00:00.000;"OOO ""Моя Оборона""";Казань; мензелинский тракт 26 салон маерседес ;04.10.2023;11:00:00;Письмо;NULL
599;2023-10-02 10:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Московский проспект д 159А;03.10.2023;10:00:00;Письмо;NULL
600;2023-09-29 19:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. мензелинский тракт 42\1 ;01.10.2023;19:00:00;Письмо;NULL
601;2023-09-27 19:00:00.000;ИП М.А.Н;Казань; ул. мензелинский тракт 42\1 ;01.10.2023;19:00:00;Письмо;NULL
602;2023-09-30 11:00:00.000;OOO РиК;Нижнекамск; строителей 6;01.10.2023;11:00:00;Бандероль;NULL
603;2023-09-29 11:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; строителей 6;01.10.2023;11:00:00;Бандероль;NULL
604;2023-09-25 15:20:00.000;ИП М.А.Н;Казань; пр-кт. Хасана Туфана, д. 12 бизнес центр 2.18;26.09.2023;15:20:00;Письмо;NULL
605;2023-09-24 15:20:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Хасана Туфана, д. 12 бизнес центр 2.18;26.09.2023;15:20:00;Габаритный груз;NULL
606;2023-09-20 17:00:00.000;"ЗАО ""Чное обучение""";Казань;  проспект Хасана-Туфана 8;22.09.2023;17:00:00;Письмо;NULL
607;2023-09-19 19:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. Аделя Кутуя, д. 6 ;21.09.2023;19:00:00;Бандероль;NULL
608;2023-09-17 09:00:00.000;"OOO ""Моя Оборона""";Зеленодольск; ул. Сайдашева д. 13а;23.09.2023;09:00:00;Бандероль;NULL
609;2023-09-19 09:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск; ул. Сайдашева д. 13а;23.09.2023;09:00:00;Бандероль;NULL
610;2023-09-19 15:30:00.000;ИП М.А.Н;Зеленодольск; ул. Карла Маркса, д. 10;21.09.2023;15:30:00;Письмо;NULL
611;2023-09-20 19:00:00.000;OOO РиК;Казань; ул. Аделя Кутуя, д. 6 ;21.09.2023;19:00:00;Бандероль;NULL
612;2023-09-15 15:30:00.000;"ЗАО ""Чное обучение""";Зеленодольск; ул. Карла Маркса, д. 10;21.09.2023;15:30:00;Письмо;NULL
613;2023-09-14 09:00:00.000;"ПАО ""Альто""";Зеленодольск; Королева д11А;21.09.2023;09:00:00;Письмо;NULL
614;2023-09-16 17:00:00.000;OOO РиК;Казань;  проспект Хасана-Туфана 8;22.09.2023;17:00:00;Письмо;NULL
615;2023-09-18 09:00:00.000;ИП М.А.Н;Зеленодольск; Королева д11А;21.09.2023;09:00:00;Бандероль;NULL
616;2023-09-14 16:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; БЦ 2.18 ;19.09.2023;16:00:00;Бандероль;NULL
617;2023-09-13 13:00:00.000;"OOO ""Би-Ван Кеноби""";Казань;  б-р. Цветочный, д. 10  ;19.09.2023;13:00:00;Бандероль;NULL
618;2023-09-17 13:00:00.000;ИП М.А.Н;Казань;  б-р. Цветочный, д. 10  ;19.09.2023;13:00:00;Бандероль;NULL
619;2023-09-17 13:00:00.000;"ЗАО ""Чное обучение""";Казань;  б-р. Цветочный, д. 10  ;19.09.2023;13:00:00;Письмо;NULL
620;2023-09-17 16:00:00.000;"ПАО ""Альто""";Казань; БЦ 2.18 ;19.09.2023;16:00:00;Письмо;NULL
621;2023-09-18 17:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Аделя Кутуя, д. 5 ;21.09.2023;17:00:00;Бандероль;NULL
622;2023-09-16 09:00:00.000;"OOO ""Би-Ван Кеноби""";Альметьевск; Чернышевского 43;17.09.2023;09:00:00;Письмо;NULL
623;2023-09-12 09:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Чернышевского 43;17.09.2023;09:00:00;Бандероль;NULL
624;2023-09-10 17:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; пр-кт. Строителей д.21. ;15.09.2023;17:00:00;Письмо;NULL
625;2023-09-14 17:00:00.000;ИП М.А.Н;Альметьевск; пр-кт. Строителей д.21. ;15.09.2023;17:00:00;Бандероль;NULL
626;2023-09-05 20:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Сююмбике  81/30;12.09.2023;20:00:00;Бандероль;NULL
627;2023-09-12 12:00:00.000;"ПАО ""Альто""";Нижнекамск; ул. Кайманова д 11 ;13.09.2023;12:00:00;Бандероль;NULL
628;2023-09-07 12:00:00.000;OOO РиК;Нижнекамск; ул. Кайманова д 11 ;13.09.2023;12:00:00;Бандероль;NULL
629;2023-09-08 20:00:00.000;"ПАО ""Альто""";Казань; пр-кт. Сююмбике  81/30;12.09.2023;20:00:00;Бандероль;NULL
630;2023-09-04 18:00:00.000;OOO РиК;Альметьевск; ул Ленина д 107;06.09.2023;18:00:00;Письмо;NULL
631;2023-08-10 19:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Микрорайон Урсула, Улица генерала Рыжикова дом 2 ;17.08.2023;19:00:00;Письмо;NULL
632;2023-09-01 18:00:00.000;ИП М.А.Н;Альметьевск; ий район, станция Калейкино, ул набережная 39;07.09.2023;18:00:00;Бандероль;NULL
633;2023-09-05 20:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Юнуса Аминова 9А;07.09.2023;20:00:00;Письмо;NULL
634;2023-09-06 20:45:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. Кирова д 61;09.09.2023;20:45:00;Бандероль;NULL
635;2023-09-05 18:00:00.000;"OOO ""Би-Ван Кеноби""";Альметьевск; ий район, станция Калейкино, ул набережная 39;07.09.2023;18:00:00;Письмо;NULL
636;2023-09-02 20:00:00.000;"ПАО ""Альто""";Альметьевск; Юнуса Аминова 9А;07.09.2023;20:00:00;Бандероль;NULL
637;2023-08-28 16:30:00.000;"OOO ""Моя Оборона""";Нижнекамск; Химиков д83 ;04.09.2023;16:30:00;Бандероль;NULL
638;2023-09-04 18:00:00.000;OOO РиК;Альметьевск; ул Ленина д 107;06.09.2023;18:00:00;Бандероль;NULL
639;2023-08-29 15:00:00.000;"OOO ""Моя Оборона""";Казань; цармановский тракт д 48;01.09.2023;15:00:00;Письмо;NULL
640;2023-08-26 10:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Ахтубинская, д. 12Б;02.09.2023;10:00:00;Бандероль;NULL
641;2023-08-26 10:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Ахтубинская, д. 12Б;02.09.2023;10:00:00;Письмо;NULL
642;2023-08-25 15:00:00.000;OOO РиК;Казань; цармановский тракт д 48;01.09.2023;15:00:00;Бандероль;NULL
643;2023-08-24 16:00:00.000;"ЗАО ""Чное обучение""";Казань; 423822, Татарстан Респ, г. , пр-кт. Набережночелнинский, д. 56;31.08.2023;16:00:00;Габаритный груз;NULL
644;2023-08-24 16:00:00.000;OOO РиК;Казань; 423822, Татарстан Респ, г. , пр-кт. Набережночелнинский, д. 56;31.08.2023;16:00:00;Габаритный груз;NULL
645;2023-08-29 18:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Шамиля Усманова, д. 115;30.08.2023;18:00:00;Бандероль;NULL
646;2023-08-28 17:00:00.000;ИП М.А.Н;Нижнекамск; проспект мира д 123;30.08.2023;17:00:00;Письмо;NULL
647;2023-08-25 17:00:00.000;OOO РиК;Нижнекамск; проспект мира д 123;30.08.2023;17:00:00;Письмо;NULL
648;2023-08-24 18:00:00.000;"OOO ""Моя Оборона""";Казань; ул. Шамиля Усманова, д. 115;30.08.2023;18:00:00;Габаритный груз;NULL
649;2023-08-26 19:00:00.000;OOO РиК;Нижнекамск; пр-кт. Химиков д. 80 в;29.08.2023;19:00:00;Письмо;NULL
650;2023-08-24 19:00:00.000;"ПАО ""Альто""";Нижнекамск; пр-кт. Химиков д. 80 в;29.08.2023;19:00:00;Письмо;NULL
651;2023-08-24 17:30:00.000;ИП М.А.Н;Казань; пр-кт. Московский, д. 148 ;29.08.2023;17:30:00;Бандероль;NULL
652;2023-08-26 11:00:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Вахитова д. 27б ;30.08.2023;11:00:00;Письмо;NULL
653;2023-08-25 16:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; наб. им Габдуллы Тукая, д. 17 ;30.08.2023;16:00:00;Письмо;NULL
654;2023-08-24 18:00:00.000;"OOO ""Моя Оборона""";Нижнекамск;  ул. Юности, д. 12;25.08.2023;18:00:00;Письмо;NULL
655;2023-08-20 18:00:00.000;OOO РиК;Нижнекамск;  ул. Юности, д. 12;25.08.2023;18:00:00;Бандероль;NULL
656;2023-08-15 17:00:00.000;"ПАО ""Альто""";Нижнекамск; ул. Тукая, д. 8 ;21.08.2023;17:00:00;Бандероль;NULL
657;2023-08-20 13:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Студенческая, д. 11а ;24.08.2023;13:00:00;Бандероль;NULL
658;2023-08-31 15:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск; ул . Ленина дом . 4 ;01.09.2023;15:00:00;Письмо;NULL
659;2023-08-19 18:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Магистральная д.18;23.08.2023;18:00:00;Письмо;NULL
660;2023-08-16 12:30:00.000;"ЗАО ""Чное обучение""";Казань; казанский;22.08.2023;12:30:00;Письмо;NULL
661;2023-08-20 14:00:00.000;OOO РиК;Казань; Шамиля Усманова 84;22.08.2023;14:00:00;Габаритный груз;NULL
662;2023-08-17 12:00:00.000;"OOO ""Би-Ван Кеноби""";Казань;  ул. Чапаева, д. 92 ;23.08.2023;12:00:00;Письмо;NULL
663;2023-08-19 12:00:00.000;"OOO ""Моя Оборона""";Казань;  ул. Чапаева, д. 92 ;23.08.2023;12:00:00;Габаритный груз;NULL
664;2023-08-14 14:00:00.000;"ПАО ""Альто""";Казань; мира 24 а;16.08.2023;14:00:00;Бандероль;NULL
665;2023-08-20 12:30:00.000;"ЗАО ""Чное обучение""";Казань; казанский;22.08.2023;12:30:00;Письмо;NULL
666;2023-08-16 17:00:00.000;"ПАО ""Альто""";Казань; Жданова 60б;21.08.2023;17:00:00;Письмо;NULL
667;2023-08-17 17:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Жданова 60б;21.08.2023;17:00:00;Бандероль;NULL
668;2023-08-14 17:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Тукая, д. 8 ;21.08.2023;17:00:00;Бандероль;NULL
669;2023-08-20 17:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Тукая, д. 8 ;21.08.2023;17:00:00;Письмо;NULL
670;2023-08-14 16:00:00.000;ИП М.А.Н;Казань; Татарстан Респ, г. , пр-кт. Сююмбике, д. 68 ;19.08.2023;16:00:00;Габаритный груз;NULL
671;2023-08-20 14:00:00.000;"ЗАО ""Чное обучение""";Казань; Шамиля Усманова 84;22.08.2023;14:00:00;Письмо;NULL
672;2023-08-19 11:00:00.000;"OOO ""Моя Оборона""";Казань; Шамиля Усманова дом 115;21.08.2023;11:00:00;Габаритный груз;NULL
673;2023-08-18 11:00:00.000;"OOO ""Моя Оборона""";Казань; Шамиля Усманова дом 115;21.08.2023;11:00:00;Письмо;NULL
674;2023-08-17 16:00:00.000;"ПАО ""Альто""";Казань; Татарстан Респ, г. , пр-кт. Сююмбике, д. 68 ;19.08.2023;16:00:00;Письмо;NULL
675;2023-08-12 19:30:00.000;"ЗАО ""Чное обучение""";Нижнекамск; пр-кт. Шинников, д. 36 ;16.08.2023;19:30:00;Письмо;NULL
676;2023-08-08 18:00:00.000;"ПАО ""Альто""";Казань; ул. Вазила Мавликова д. 3 А ;15.08.2023;18:00:00;Бандероль;NULL
677;2023-08-14 19:30:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Шинников, д. 36 ;16.08.2023;19:30:00;Письмо;NULL
678;2023-08-10 19:00:00.000;OOO РиК;Альметьевск; Микрорайон Урсула, Улица генерала Рыжикова дом 2 ;17.08.2023;19:00:00;Бандероль;NULL
679;2023-08-11 19:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Микрорайон Урсула, Улица генерала Рыжикова дом 2 ;17.08.2023;19:00:00;Письмо;NULL
680;2023-08-14 14:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; мира 24 а;16.08.2023;14:00:00;Габаритный груз;NULL
681;2023-08-10 17:30:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Сююмбике, 7;15.08.2023;17:30:00;Бандероль;NULL
682;2023-08-10 17:00:00.000;ИП М.А.Н;Нижнекамск; ул. Тукая, д. 4 ;15.08.2023;17:00:00;Письмо;NULL
683;2023-08-08 17:30:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. Сююмбике, 7;15.08.2023;17:30:00;Бандероль;NULL
684;2023-08-09 19:00:00.000;"ПАО ""Альто""";Нижнекамск; ул. Фикрята Табеева д. 11;15.08.2023;19:00:00;Бандероль;NULL
